question_text,user_id,response
1. How likely are you to recommend Mattresses and More to a friend?,c6133b98-2624-4d51-a99f-f2e9d9abddaf,9
1. How likely are you to recommend Mattresses and More to a friend?,c62c2995-4cd1-4481-b2ee-7bd7f3f8e1a8,8
1. How likely are you to recommend Mattresses and More to a friend?,c6f07b27-fdcc-465c-b2a4-07cb0acf779a,8
2. Which Mattresses and More location do you shop at?,c6f07b27-fdcc-465c-b2a4-07cb0acf779a,Parkdale
2. Which Mattresses and More location do you shop at?,c7223aeb-9570-4f93-aaeb-e6a139e27fd8,Fruitville
3. How old are you?,c7223aeb-9570-4f93-aaeb-e6a139e27fd8,55-65
4. What is your gender?,c7223aeb-9570-4f93-aaeb-e6a139e27fd8,female
1. How likely are you to recommend Mattresses and More to a friend?,c7223aeb-9570-4f93-aaeb-e6a139e27fd8,10
1. How likely are you to recommend Mattresses and More to a friend?,c7adefd7-e6a3-4875-bb5d-78cea387216c,8
5. What is your annual household income?,c7adefd7-e6a3-4875-bb5d-78cea387216c,"Less than 20,000"
3. How old are you?,c7adefd7-e6a3-4875-bb5d-78cea387216c,55-65
2. Which Mattresses and More location do you shop at?,c7adefd7-e6a3-4875-bb5d-78cea387216c,Cliffmont
4. What is your gender?,c7adefd7-e6a3-4875-bb5d-78cea387216c,female
2. Which Mattresses and More location do you shop at?,c7bb19cb-a0b1-40c8-9dce-5056d7ff21e6,Farmingburg
1. How likely are you to recommend Mattresses and More to a friend?,c7bb19cb-a0b1-40c8-9dce-5056d7ff21e6,9
5. What is your annual household income?,c806f571-b144-43eb-83b2-b51c7b44fe51,"80,000 - 100,000"
1. How likely are you to recommend Mattresses and More to a friend?,c806f571-b144-43eb-83b2-b51c7b44fe51,5
4. What is your gender?,c806f571-b144-43eb-83b2-b51c7b44fe51,female
2. Which Mattresses and More location do you shop at?,c806f571-b144-43eb-83b2-b51c7b44fe51,Farmingburg
3. How old are you?,c806f571-b144-43eb-83b2-b51c7b44fe51,65+
2. Which Mattresses and More location do you shop at?,c891cb70-c075-4947-8eff-80c250d0e74d,Farmingburg
4. What is your gender?,c891cb70-c075-4947-8eff-80c250d0e74d,male
1. How likely are you to recommend Mattresses and More to a friend?,c891cb70-c075-4947-8eff-80c250d0e74d,8
5. What is your annual household income?,c891cb70-c075-4947-8eff-80c250d0e74d,"20,000 - 40,000"
3. How old are you?,c891cb70-c075-4947-8eff-80c250d0e74d,45-55
1. How likely are you to recommend Mattresses and More to a friend?,c9859976-16e7-47f9-964b-2e4e17c01cff,10
5. What is your annual household income?,c9859976-16e7-47f9-964b-2e4e17c01cff,"Less than 20,000"
3. How old are you?,c9859976-16e7-47f9-964b-2e4e17c01cff,18-25
2. Which Mattresses and More location do you shop at?,c9859976-16e7-47f9-964b-2e4e17c01cff,Farmingburg
4. What is your gender?,c9859976-16e7-47f9-964b-2e4e17c01cff,male
4. What is your gender?,c995099a-97e2-4427-b120-5a685361d497,female
1. How likely are you to recommend Mattresses and More to a friend?,c995099a-97e2-4427-b120-5a685361d497,9
5. What is your annual household income?,c995099a-97e2-4427-b120-5a685361d497,"40,000 - 60,000"
2. Which Mattresses and More location do you shop at?,c995099a-97e2-4427-b120-5a685361d497,Farmingburg
3. How old are you?,c995099a-97e2-4427-b120-5a685361d497,65+
1. How likely are you to recommend Mattresses and More to a friend?,ca611381-541a-4ff2-93dc-328c217f403b,7
5. What is your annual household income?,ca611381-541a-4ff2-93dc-328c217f403b,"20,000 - 40,000"
3. How old are you?,ca611381-541a-4ff2-93dc-328c217f403b,35-45
4. What is your gender?,ca611381-541a-4ff2-93dc-328c217f403b,male
2. Which Mattresses and More location do you shop at?,ca611381-541a-4ff2-93dc-328c217f403b,Farmingburg
5. What is your annual household income?,cbbfa759-90b9-4d35-8380-4cf675af0f22,"Less than 20,000"
2. Which Mattresses and More location do you shop at?,cbbfa759-90b9-4d35-8380-4cf675af0f22,Fruitville
4. What is your gender?,cbbfa759-90b9-4d35-8380-4cf675af0f22,male
1. How likely are you to recommend Mattresses and More to a friend?,cbbfa759-90b9-4d35-8380-4cf675af0f22,9
3. How old are you?,cbbfa759-90b9-4d35-8380-4cf675af0f22,65+
1. How likely are you to recommend Mattresses and More to a friend?,cbd04b7d-314c-40bd-a781-9099b0ea7a7f,9
4. What is your gender?,cbd04b7d-314c-40bd-a781-9099b0ea7a7f,male
2. Which Mattresses and More location do you shop at?,cbd04b7d-314c-40bd-a781-9099b0ea7a7f,Fruitville
5. What is your annual household income?,cbd04b7d-314c-40bd-a781-9099b0ea7a7f,"80,000 - 100,000"
3. How old are you?,cbd04b7d-314c-40bd-a781-9099b0ea7a7f,25-35
5. What is your annual household income?,cbe35136-19f0-46b3-b665-4881f84b00e9,"40,000 - 60,000"
2. Which Mattresses and More location do you shop at?,cbe35136-19f0-46b3-b665-4881f84b00e9,Farmingburg
4. What is your gender?,cbe35136-19f0-46b3-b665-4881f84b00e9,female
1. How likely are you to recommend Mattresses and More to a friend?,cbe35136-19f0-46b3-b665-4881f84b00e9,7
3. How old are you?,cbe35136-19f0-46b3-b665-4881f84b00e9,65+
1. How likely are you to recommend Mattresses and More to a friend?,cc94f359-71db-4b7e-b478-ef09bb14c493,9
2. Which Mattresses and More location do you shop at?,cc94f359-71db-4b7e-b478-ef09bb14c493,Cliffmont
1. How likely are you to recommend Mattresses and More to a friend?,ccdac915-929b-4be4-b781-392191d8ec2e,9
3. How old are you?,ccdac915-929b-4be4-b781-392191d8ec2e,55-65
4. What is your gender?,ccdac915-929b-4be4-b781-392191d8ec2e,male
5. What is your annual household income?,ccdac915-929b-4be4-b781-392191d8ec2e,"60,000 - 80,000"
2. Which Mattresses and More location do you shop at?,ccdac915-929b-4be4-b781-392191d8ec2e,Cliffmont
2. Which Mattresses and More location do you shop at?,cd3ca9d6-f40e-4e67-9366-b0314bc1751e,Fruitville
4. What is your gender?,cd3ca9d6-f40e-4e67-9366-b0314bc1751e,female
5. What is your annual household income?,cd3ca9d6-f40e-4e67-9366-b0314bc1751e,"Less than 20,000"
3. How old are you?,cd3ca9d6-f40e-4e67-9366-b0314bc1751e,35-45
1. How likely are you to recommend Mattresses and More to a friend?,cd3ca9d6-f40e-4e67-9366-b0314bc1751e,9
2. Which Mattresses and More location do you shop at?,ce7a1300-ef7a-4622-a910-205d109c3aee,Farmingburg
3. How old are you?,ce7a1300-ef7a-4622-a910-205d109c3aee,65+
4. What is your gender?,ce7a1300-ef7a-4622-a910-205d109c3aee,other
1. How likely are you to recommend Mattresses and More to a friend?,ce7a1300-ef7a-4622-a910-205d109c3aee,8
3. How old are you?,cf0d0c4d-3c42-4d66-bb31-bb9dfabb1c6a,45-55
5. What is your annual household income?,cf0d0c4d-3c42-4d66-bb31-bb9dfabb1c6a,"80,000 - 100,000"
1. How likely are you to recommend Mattresses and More to a friend?,cf0d0c4d-3c42-4d66-bb31-bb9dfabb1c6a,6
2. Which Mattresses and More location do you shop at?,cf0d0c4d-3c42-4d66-bb31-bb9dfabb1c6a,Farmingburg
4. What is your gender?,cf0d0c4d-3c42-4d66-bb31-bb9dfabb1c6a,female
2. Which Mattresses and More location do you shop at?,cf303aab-9577-4581-a3f9-23182f43b6ba,Farmingburg
3. How old are you?,cf303aab-9577-4581-a3f9-23182f43b6ba,45-55
4. What is your gender?,cf303aab-9577-4581-a3f9-23182f43b6ba,male
1. How likely are you to recommend Mattresses and More to a friend?,cf303aab-9577-4581-a3f9-23182f43b6ba,8
5. What is your annual household income?,cf79460d-b3ce-4a35-bf24-85b18b0b94c1,"20,000 - 40,000"
1. How likely are you to recommend Mattresses and More to a friend?,cf79460d-b3ce-4a35-bf24-85b18b0b94c1,7
2. Which Mattresses and More location do you shop at?,cf79460d-b3ce-4a35-bf24-85b18b0b94c1,Cliffmont
4. What is your gender?,cf79460d-b3ce-4a35-bf24-85b18b0b94c1,male
3. How old are you?,cf79460d-b3ce-4a35-bf24-85b18b0b94c1,45-55
1. How likely are you to recommend Mattresses and More to a friend?,cf834cef-61c3-43ab-9acf-eed5cc6a2004,9
3. How old are you?,cf834cef-61c3-43ab-9acf-eed5cc6a2004,35-45
4. What is your gender?,cf834cef-61c3-43ab-9acf-eed5cc6a2004,female
5. What is your annual household income?,cf834cef-61c3-43ab-9acf-eed5cc6a2004,"20,000 - 40,000"
2. Which Mattresses and More location do you shop at?,cf834cef-61c3-43ab-9acf-eed5cc6a2004,Farmingburg
1. How likely are you to recommend Mattresses and More to a friend?,cf9231d8-3999-411a-8263-d00c7bb6190b,8
3. How old are you?,cf9231d8-3999-411a-8263-d00c7bb6190b,55-65
5. What is your annual household income?,cf9231d8-3999-411a-8263-d00c7bb6190b,"20,000 - 40,000"
4. What is your gender?,cf9231d8-3999-411a-8263-d00c7bb6190b,male
2. Which Mattresses and More location do you shop at?,cf9231d8-3999-411a-8263-d00c7bb6190b,Cliffmont
2. Which Mattresses and More location do you shop at?,cfe790d8-d9da-4e0d-880d-41a536cd18b6,Farmingburg
1. How likely are you to recommend Mattresses and More to a friend?,cfe790d8-d9da-4e0d-880d-41a536cd18b6,7
5. What is your annual household income?,cfe8e7db-b283-4cc4-9f61-6215b885169d,"Less than 20,000"
3. How old are you?,cfe8e7db-b283-4cc4-9f61-6215b885169d,35-45
1. How likely are you to recommend Mattresses and More to a friend?,cfe8e7db-b283-4cc4-9f61-6215b885169d,8
4. What is your gender?,cfe8e7db-b283-4cc4-9f61-6215b885169d,female
2. Which Mattresses and More location do you shop at?,cfe8e7db-b283-4cc4-9f61-6215b885169d,Cliffmont
1. How likely are you to recommend Mattresses and More to a friend?,d0ce4820-2398-4c0a-b898-f99c261cc519,8
3. How old are you?,d0ce4820-2398-4c0a-b898-f99c261cc519,25-35
5. What is your annual household income?,d0ce4820-2398-4c0a-b898-f99c261cc519,"Less than 20,000"
2. Which Mattresses and More location do you shop at?,d0ce4820-2398-4c0a-b898-f99c261cc519,Farmingburg
4. What is your gender?,d0ce4820-2398-4c0a-b898-f99c261cc519,female
5. What is your annual household income?,d17a2227-3374-49c5-9806-047b815f8c00,"80,000 - 100,000"
4. What is your gender?,d17a2227-3374-49c5-9806-047b815f8c00,male
2. Which Mattresses and More location do you shop at?,d17a2227-3374-49c5-9806-047b815f8c00,Parkdale
3. How old are you?,d17a2227-3374-49c5-9806-047b815f8c00,65+
1. How likely are you to recommend Mattresses and More to a friend?,d17a2227-3374-49c5-9806-047b815f8c00,7
2. Which Mattresses and More location do you shop at?,d28cc141-ff8c-4ac5-892d-9a4dc180a03a,Farmingburg
1. How likely are you to recommend Mattresses and More to a friend?,d28cc141-ff8c-4ac5-892d-9a4dc180a03a,8
2. Which Mattresses and More location do you shop at?,d2f176aa-3da0-4602-ae2d-bad71567b960,Cliffmont
1. How likely are you to recommend Mattresses and More to a friend?,d2f176aa-3da0-4602-ae2d-bad71567b960,9
3. How old are you?,d2f176aa-3da0-4602-ae2d-bad71567b960,65+
5. What is your annual household income?,d34668ed-3437-4668-8609-a89bce47e244,"60,000 - 80,000"
1. How likely are you to recommend Mattresses and More to a friend?,d34668ed-3437-4668-8609-a89bce47e244,9
4. What is your gender?,d34668ed-3437-4668-8609-a89bce47e244,female
2. Which Mattresses and More location do you shop at?,d34668ed-3437-4668-8609-a89bce47e244,Fruitville
3. How old are you?,d34668ed-3437-4668-8609-a89bce47e244,18-25
3. How old are you?,d3935b80-a7a9-46fc-bc01-f2f2b283cdda,25-35
4. What is your gender?,d3935b80-a7a9-46fc-bc01-f2f2b283cdda,female
5. What is your annual household income?,d3935b80-a7a9-46fc-bc01-f2f2b283cdda,"20,000 - 40,000"
2. Which Mattresses and More location do you shop at?,d3935b80-a7a9-46fc-bc01-f2f2b283cdda,Fruitville
1. How likely are you to recommend Mattresses and More to a friend?,d3935b80-a7a9-46fc-bc01-f2f2b283cdda,8
1. How likely are you to recommend Mattresses and More to a friend?,d4669b59-6e3d-4fa4-8939-617c92a9c8a7,6
2. Which Mattresses and More location do you shop at?,d4669b59-6e3d-4fa4-8939-617c92a9c8a7,Cliffmont
5. What is your annual household income?,d49b7e1e-a0f9-411b-9570-fb44171c8422,"20,000 - 40,000"
4. What is your gender?,d49b7e1e-a0f9-411b-9570-fb44171c8422,female
2. Which Mattresses and More location do you shop at?,d49b7e1e-a0f9-411b-9570-fb44171c8422,Parkdale
1. How likely are you to recommend Mattresses and More to a friend?,d49b7e1e-a0f9-411b-9570-fb44171c8422,8
3. How old are you?,d49b7e1e-a0f9-411b-9570-fb44171c8422,35-45
2. Which Mattresses and More location do you shop at?,d523a2e6-bc21-4b05-8cb1-2fc9f6d9336e,Fruitville
1. How likely are you to recommend Mattresses and More to a friend?,d523a2e6-bc21-4b05-8cb1-2fc9f6d9336e,8
3. How old are you?,d523a2e6-bc21-4b05-8cb1-2fc9f6d9336e,45-55
4. What is your gender?,d523a2e6-bc21-4b05-8cb1-2fc9f6d9336e,male
1. How likely are you to recommend Mattresses and More to a friend?,d5257368-bd67-4812-be8d-145de2b45e95,6
2. Which Mattresses and More location do you shop at?,d58974ad-cc1a-4370-ad10-fac8c79ab265,Farmingburg
1. How likely are you to recommend Mattresses and More to a friend?,d58974ad-cc1a-4370-ad10-fac8c79ab265,8
4. What is your gender?,d5d90bda-82cb-47be-a713-d3a29f7c68cd,male
2. Which Mattresses and More location do you shop at?,d5d90bda-82cb-47be-a713-d3a29f7c68cd,Cliffmont
1. How likely are you to recommend Mattresses and More to a friend?,d5d90bda-82cb-47be-a713-d3a29f7c68cd,8
3. How old are you?,d5d90bda-82cb-47be-a713-d3a29f7c68cd,45-55
1. How likely are you to recommend Mattresses and More to a friend?,d5e12612-0dd7-45e6-8b93-4ec00d871fb2,8
3. How old are you?,d64ed5f3-02c3-4a31-8cfb-80fd1c3d4699,25-35
5. What is your annual household income?,d64ed5f3-02c3-4a31-8cfb-80fd1c3d4699,"40,000 - 60,000"
1. How likely are you to recommend Mattresses and More to a friend?,d64ed5f3-02c3-4a31-8cfb-80fd1c3d4699,9
4. What is your gender?,d64ed5f3-02c3-4a31-8cfb-80fd1c3d4699,male
2. Which Mattresses and More location do you shop at?,d64ed5f3-02c3-4a31-8cfb-80fd1c3d4699,Cliffmont
1. How likely are you to recommend Mattresses and More to a friend?,d6625334-c83e-4f2e-865d-13ca4de330a3,9
3. How old are you?,d6625334-c83e-4f2e-865d-13ca4de330a3,65+
2. Which Mattresses and More location do you shop at?,d6625334-c83e-4f2e-865d-13ca4de330a3,Farmingburg
4. What is your gender?,d6625334-c83e-4f2e-865d-13ca4de330a3,female
1. How likely are you to recommend Mattresses and More to a friend?,d6cf0e87-1905-4d8d-901b-b48aab777c55,8
2. Which Mattresses and More location do you shop at?,d74290b3-6952-425a-9c38-307c5ea4e0c4,Parkdale
3. How old are you?,d74290b3-6952-425a-9c38-307c5ea4e0c4,55-65
1. How likely are you to recommend Mattresses and More to a friend?,d74290b3-6952-425a-9c38-307c5ea4e0c4,8
4. What is your gender?,d74290b3-6952-425a-9c38-307c5ea4e0c4,female
4. What is your gender?,d74822c1-99f0-4a5a-b8dc-07d74b97390f,female
3. How old are you?,d74822c1-99f0-4a5a-b8dc-07d74b97390f,25-35
2. Which Mattresses and More location do you shop at?,d74822c1-99f0-4a5a-b8dc-07d74b97390f,Fruitville
1. How likely are you to recommend Mattresses and More to a friend?,d74822c1-99f0-4a5a-b8dc-07d74b97390f,8
5. What is your annual household income?,d74822c1-99f0-4a5a-b8dc-07d74b97390f,"20,000 - 40,000"
2. Which Mattresses and More location do you shop at?,d77bf3d7-4e0d-49a5-a0cd-733cfdc39c7c,Farmingburg
3. How old are you?,d77bf3d7-4e0d-49a5-a0cd-733cfdc39c7c,45-55
1. How likely are you to recommend Mattresses and More to a friend?,d77bf3d7-4e0d-49a5-a0cd-733cfdc39c7c,7
4. What is your gender?,d77bf3d7-4e0d-49a5-a0cd-733cfdc39c7c,male
3. How old are you?,d8639a6b-4563-4014-9c8e-55c86c724651,65+
1. How likely are you to recommend Mattresses and More to a friend?,d8639a6b-4563-4014-9c8e-55c86c724651,10
4. What is your gender?,d8639a6b-4563-4014-9c8e-55c86c724651,female
2. Which Mattresses and More location do you shop at?,d8639a6b-4563-4014-9c8e-55c86c724651,Fruitville
2. Which Mattresses and More location do you shop at?,d897f9df-ebe4-41aa-8284-11478acf900f,Parkdale
5. What is your annual household income?,d897f9df-ebe4-41aa-8284-11478acf900f,"40,000 - 60,000"
1. How likely are you to recommend Mattresses and More to a friend?,d897f9df-ebe4-41aa-8284-11478acf900f,6
3. How old are you?,d897f9df-ebe4-41aa-8284-11478acf900f,25-35
4. What is your gender?,d897f9df-ebe4-41aa-8284-11478acf900f,male
4. What is your gender?,d899524e-4fd3-474c-b796-22ffb3f402dd,other
2. Which Mattresses and More location do you shop at?,d899524e-4fd3-474c-b796-22ffb3f402dd,Cliffmont
3. How old are you?,d899524e-4fd3-474c-b796-22ffb3f402dd,35-45
1. How likely are you to recommend Mattresses and More to a friend?,d899524e-4fd3-474c-b796-22ffb3f402dd,8
1. How likely are you to recommend Mattresses and More to a friend?,d8b500d3-43ff-4ca5-9c63-0d9a9f75808d,7
5. What is your annual household income?,d8b500d3-43ff-4ca5-9c63-0d9a9f75808d,"Less than 20,000"
4. What is your gender?,d8b500d3-43ff-4ca5-9c63-0d9a9f75808d,female
2. Which Mattresses and More location do you shop at?,d8b500d3-43ff-4ca5-9c63-0d9a9f75808d,Parkdale
3. How old are you?,d8b500d3-43ff-4ca5-9c63-0d9a9f75808d,35-45
2. Which Mattresses and More location do you shop at?,d8c45427-98d0-4c6a-aa8d-a124290d5cf4,Farmingburg
3. How old are you?,d8c45427-98d0-4c6a-aa8d-a124290d5cf4,55-65
4. What is your gender?,d8c45427-98d0-4c6a-aa8d-a124290d5cf4,female
1. How likely are you to recommend Mattresses and More to a friend?,d8c45427-98d0-4c6a-aa8d-a124290d5cf4,9
5. What is your annual household income?,d8c45427-98d0-4c6a-aa8d-a124290d5cf4,"40,000 - 60,000"
1. How likely are you to recommend Mattresses and More to a friend?,d8d32391-6ed2-4e98-bf8b-1933c49c874c,9
3. How old are you?,d8d32391-6ed2-4e98-bf8b-1933c49c874c,65+
4. What is your gender?,d8d32391-6ed2-4e98-bf8b-1933c49c874c,female
5. What is your annual household income?,d8d32391-6ed2-4e98-bf8b-1933c49c874c,"40,000 - 60,000"
2. Which Mattresses and More location do you shop at?,d8d32391-6ed2-4e98-bf8b-1933c49c874c,Farmingburg
2. Which Mattresses and More location do you shop at?,d8de83da-5169-4979-8588-ddd10a97935a,Cliffmont
1. How likely are you to recommend Mattresses and More to a friend?,d8de83da-5169-4979-8588-ddd10a97935a,7
4. What is your gender?,d8de83da-5169-4979-8588-ddd10a97935a,female
3. How old are you?,d8de83da-5169-4979-8588-ddd10a97935a,25-35
1. How likely are you to recommend Mattresses and More to a friend?,d9269d23-75cc-4d66-8187-8a9963929cde,8
2. Which Mattresses and More location do you shop at?,d9269d23-75cc-4d66-8187-8a9963929cde,Fruitville
5. What is your annual household income?,d9440664-985c-4110-bc16-a718ecb87fea,"Less than 20,000"
4. What is your gender?,d9440664-985c-4110-bc16-a718ecb87fea,other
3. How old are you?,d9440664-985c-4110-bc16-a718ecb87fea,35-45
1. How likely are you to recommend Mattresses and More to a friend?,d9440664-985c-4110-bc16-a718ecb87fea,7
2. Which Mattresses and More location do you shop at?,d9440664-985c-4110-bc16-a718ecb87fea,Fruitville
3. How old are you?,da21be02-6f9b-471d-beac-d76988e4e15e,18-25
1. How likely are you to recommend Mattresses and More to a friend?,da21be02-6f9b-471d-beac-d76988e4e15e,9
4. What is your gender?,da21be02-6f9b-471d-beac-d76988e4e15e,female
5. What is your annual household income?,da21be02-6f9b-471d-beac-d76988e4e15e,"40,000 - 60,000"
2. Which Mattresses and More location do you shop at?,da21be02-6f9b-471d-beac-d76988e4e15e,Fruitville
4. What is your gender?,dbf8d423-a701-46ba-901b-585928bb6076,male
3. How old are you?,dbf8d423-a701-46ba-901b-585928bb6076,55-65
2. Which Mattresses and More location do you shop at?,dbf8d423-a701-46ba-901b-585928bb6076,Parkdale
1. How likely are you to recommend Mattresses and More to a friend?,dbf8d423-a701-46ba-901b-585928bb6076,7
2. Which Mattresses and More location do you shop at?,dc386d65-3791-4af2-8cff-44871fac36c9,Parkdale
3. How old are you?,dc386d65-3791-4af2-8cff-44871fac36c9,25-35
4. What is your gender?,dc386d65-3791-4af2-8cff-44871fac36c9,other
1. How likely are you to recommend Mattresses and More to a friend?,dc386d65-3791-4af2-8cff-44871fac36c9,7
5. What is your annual household income?,dc386d65-3791-4af2-8cff-44871fac36c9,"80,000 - 100,000"
2. Which Mattresses and More location do you shop at?,dc82733a-ae9e-4c0d-90ef-b00dab9b2049,Cliffmont
1. How likely are you to recommend Mattresses and More to a friend?,dc82733a-ae9e-4c0d-90ef-b00dab9b2049,9
3. How old are you?,dc82733a-ae9e-4c0d-90ef-b00dab9b2049,35-45
5. What is your annual household income?,dc88222e-f403-4093-bb2f-4c56687ffe54,"40,000 - 60,000"
3. How old are you?,dc88222e-f403-4093-bb2f-4c56687ffe54,18-25
2. Which Mattresses and More location do you shop at?,dc88222e-f403-4093-bb2f-4c56687ffe54,Fruitville
1. How likely are you to recommend Mattresses and More to a friend?,dc88222e-f403-4093-bb2f-4c56687ffe54,9
4. What is your gender?,dc88222e-f403-4093-bb2f-4c56687ffe54,female
3. How old are you?,dce346f9-3c57-4382-b662-7c3853f8a900,65+
2. Which Mattresses and More location do you shop at?,dce346f9-3c57-4382-b662-7c3853f8a900,Fruitville
4. What is your gender?,dce346f9-3c57-4382-b662-7c3853f8a900,female
5. What is your annual household income?,dce346f9-3c57-4382-b662-7c3853f8a900,"40,000 - 60,000"
1. How likely are you to recommend Mattresses and More to a friend?,dce346f9-3c57-4382-b662-7c3853f8a900,8
4. What is your gender?,dd5778c0-70ac-4df3-9353-e457404ef7c0,female
2. Which Mattresses and More location do you shop at?,dd5778c0-70ac-4df3-9353-e457404ef7c0,Parkdale
5. What is your annual household income?,dd5778c0-70ac-4df3-9353-e457404ef7c0,"20,000 - 40,000"
3. How old are you?,dd5778c0-70ac-4df3-9353-e457404ef7c0,25-35
1. How likely are you to recommend Mattresses and More to a friend?,dd5778c0-70ac-4df3-9353-e457404ef7c0,9
2. Which Mattresses and More location do you shop at?,de5c6718-6f56-4e2e-bcf8-438b040d94c3,Cliffmont
3. How old are you?,de5c6718-6f56-4e2e-bcf8-438b040d94c3,55-65
4. What is your gender?,de5c6718-6f56-4e2e-bcf8-438b040d94c3,male
1. How likely are you to recommend Mattresses and More to a friend?,de5c6718-6f56-4e2e-bcf8-438b040d94c3,9
4. What is your gender?,de7c29cc-38d7-4d79-bb93-0c2317a5556d,female
5. What is your annual household income?,de7c29cc-38d7-4d79-bb93-0c2317a5556d,"80,000 - 100,000"
1. How likely are you to recommend Mattresses and More to a friend?,de7c29cc-38d7-4d79-bb93-0c2317a5556d,9
3. How old are you?,de7c29cc-38d7-4d79-bb93-0c2317a5556d,65+
2. Which Mattresses and More location do you shop at?,de7c29cc-38d7-4d79-bb93-0c2317a5556d,Fruitville
5. What is your annual household income?,decf5d6c-eced-466b-82b7-825679802999,"20,000 - 40,000"
1. How likely are you to recommend Mattresses and More to a friend?,decf5d6c-eced-466b-82b7-825679802999,8
2. Which Mattresses and More location do you shop at?,decf5d6c-eced-466b-82b7-825679802999,Farmingburg
3. How old are you?,decf5d6c-eced-466b-82b7-825679802999,35-45
4. What is your gender?,decf5d6c-eced-466b-82b7-825679802999,male
4. What is your gender?,df09e569-d6c0-453a-8de0-8a6c7490f929,female
1. How likely are you to recommend Mattresses and More to a friend?,df09e569-d6c0-453a-8de0-8a6c7490f929,8
3. How old are you?,df09e569-d6c0-453a-8de0-8a6c7490f929,18-25
2. Which Mattresses and More location do you shop at?,df09e569-d6c0-453a-8de0-8a6c7490f929,Parkdale
5. What is your annual household income?,df09e569-d6c0-453a-8de0-8a6c7490f929,"80,000 - 100,000"
3. How old are you?,df71aa81-204e-4ad1-9240-d30788a144b1,65+
4. What is your gender?,df71aa81-204e-4ad1-9240-d30788a144b1,female
1. How likely are you to recommend Mattresses and More to a friend?,df71aa81-204e-4ad1-9240-d30788a144b1,5
2. Which Mattresses and More location do you shop at?,df71aa81-204e-4ad1-9240-d30788a144b1,Parkdale
2. Which Mattresses and More location do you shop at?,e0497959-be27-4ed6-8e50-19452c850c21,Parkdale
3. How old are you?,e0497959-be27-4ed6-8e50-19452c850c21,35-45
5. What is your annual household income?,e0497959-be27-4ed6-8e50-19452c850c21,"80,000 - 100,000"
1. How likely are you to recommend Mattresses and More to a friend?,e0497959-be27-4ed6-8e50-19452c850c21,8
4. What is your gender?,e0497959-be27-4ed6-8e50-19452c850c21,female
1. How likely are you to recommend Mattresses and More to a friend?,e1e27609-c06e-4f07-b4e8-7b2e419932b9,7
2. Which Mattresses and More location do you shop at?,e1e27609-c06e-4f07-b4e8-7b2e419932b9,Fruitville
3. How old are you?,e21d524b-0778-4d4b-8930-42d87d571135,18-25
2. Which Mattresses and More location do you shop at?,e21d524b-0778-4d4b-8930-42d87d571135,Parkdale
5. What is your annual household income?,e21d524b-0778-4d4b-8930-42d87d571135,"60,000 - 80,000"
1. How likely are you to recommend Mattresses and More to a friend?,e21d524b-0778-4d4b-8930-42d87d571135,8
4. What is your gender?,e21d524b-0778-4d4b-8930-42d87d571135,female
3. How old are you?,e26b94d8-4fa9-49cb-9584-edf314a497a9,65+
2. Which Mattresses and More location do you shop at?,e26b94d8-4fa9-49cb-9584-edf314a497a9,Fruitville
1. How likely are you to recommend Mattresses and More to a friend?,e26b94d8-4fa9-49cb-9584-edf314a497a9,7
5. What is your annual household income?,e26b94d8-4fa9-49cb-9584-edf314a497a9,"80,000 - 100,000"
4. What is your gender?,e26b94d8-4fa9-49cb-9584-edf314a497a9,male
2. Which Mattresses and More location do you shop at?,e2712219-2d64-45c1-85b2-36cd1e3ee391,Fruitville
3. How old are you?,e2712219-2d64-45c1-85b2-36cd1e3ee391,18-25
1. How likely are you to recommend Mattresses and More to a friend?,e2712219-2d64-45c1-85b2-36cd1e3ee391,7
5. What is your annual household income?,e2712219-2d64-45c1-85b2-36cd1e3ee391,"Less than 20,000"
4. What is your gender?,e2712219-2d64-45c1-85b2-36cd1e3ee391,female
2. Which Mattresses and More location do you shop at?,e27de09a-7ada-402d-843d-43dd8dd35c3f,Cliffmont
1. How likely are you to recommend Mattresses and More to a friend?,e27de09a-7ada-402d-843d-43dd8dd35c3f,8
2. Which Mattresses and More location do you shop at?,e2ba13d7-0027-4a7b-acb6-cd7d666b6dc5,Parkdale
4. What is your gender?,e2ba13d7-0027-4a7b-acb6-cd7d666b6dc5,female
5. What is your annual household income?,e2ba13d7-0027-4a7b-acb6-cd7d666b6dc5,"Less than 20,000"
3. How old are you?,e2ba13d7-0027-4a7b-acb6-cd7d666b6dc5,45-55
1. How likely are you to recommend Mattresses and More to a friend?,e2ba13d7-0027-4a7b-acb6-cd7d666b6dc5,7
1. How likely are you to recommend Mattresses and More to a friend?,e2d85ee7-0ec2-4d56-ba1b-c0c8a5cc1bad,9
2. Which Mattresses and More location do you shop at?,e35d3ec9-a8bb-44fc-b6c9-b98c12e284bf,Fruitville
4. What is your gender?,e35d3ec9-a8bb-44fc-b6c9-b98c12e284bf,female
1. How likely are you to recommend Mattresses and More to a friend?,e35d3ec9-a8bb-44fc-b6c9-b98c12e284bf,9
5. What is your annual household income?,e35d3ec9-a8bb-44fc-b6c9-b98c12e284bf,"40,000 - 60,000"
3. How old are you?,e35d3ec9-a8bb-44fc-b6c9-b98c12e284bf,35-45
2. Which Mattresses and More location do you shop at?,e37bb400-bdd3-4c5c-a8f4-16df4744ddd2,Fruitville
